,TEAM,Team_id,year,month,FGA,FG_P,3PA,3P_P,OFFRTG,DEFRTG,REB_P,AST/TO,PACE
1224,Cleveland Cavaliers,Cleveland Cavaliers_11_2016,2016,11,86.8,45.4,35.6,40.0,115.4,109.4,52.1,1.77,97.42
1225,San Antonio Spurs,San Antonio Spurs_11_2016,2016,11,79.1,46.2,22.2,38.7,108.4,106.6,50.0,1.76,93.13
1226,Los Angeles Clippers,Los Angeles Clippers_11_2016,2016,11,82.7,46.6,26.8,38.8,111.4,102.2,49.4,1.78,96.68
1227,Toronto Raptors,Toronto Raptors_11_2016,2016,11,83.6,47.5,25.1,39.9,114.5,109.6,49.4,1.69,96.33
1228,Utah Jazz,Utah Jazz_11_2016,2016,11,78.8,46.6,26.3,34.9,108.7,101.1,50.6,1.53,92.13
1229,Houston Rockets,Houston Rockets_11_2016,2016,11,86.4,46.5,37.8,38.1,113.4,109.6,51.1,1.56,97.33
1230,Memphis Grizzlies,Memphis Grizzlies_11_2016,2016,11,82.4,42.0,25.1,31.6,101.6,102.8,50.2,1.34,92.66
1231,Milwaukee Bucks,Milwaukee Bucks_11_2016,2016,11,85.0,46.4,25.6,34.5,106.6,104.2,51.6,1.59,96.92
1232,Boston Celtics,Boston Celtics_11_2016,2016,11,87.1,43.8,31.7,35.5,107.9,107.5,47.0,2.02,96.7
1233,Charlotte Hornets,Charlotte Hornets_11_2016,2016,11,85.4,44.3,29.5,36.3,107.5,106.1,49.4,1.96,96.79
1234,Los Angeles Lakers,Los Angeles Lakers_11_2016,2016,11,87.2,46.0,24.8,36.1,107.3,109.4,50.9,1.44,100.29
1235,Oklahoma City Thunder,Oklahoma City Thunder_11_2016,2016,11,87.8,46.4,26.2,35.7,108.0,106.5,51.3,1.49,98.11
1236,Chicago Bulls,Chicago Bulls_11_2016,2016,11,88.4,43.0,20.5,31.0,107.0,103.6,52.1,1.54,95.82
1237,Indiana Pacers,Indiana Pacers_11_2016,2016,11,86.9,45.6,22.9,34.4,103.1,105.0,48.1,1.39,98.05
1238,New York Knicks,New York Knicks_11_2016,2016,11,90.3,44.6,25.3,36.0,106.8,109.5,50.2,1.66,96.43
1239,Detroit Pistons,Detroit Pistons_11_2016,2016,11,86.6,44.9,19.7,34.6,105.6,104.7,50.2,1.86,94.21
1240,Portland Trail Blazers,Portland Trail Blazers_11_2016,2016,11,88.4,45.7,31.7,36.0,110.3,113.7,48.3,1.7,99.14
1241,Orlando Magic,Orlando Magic_11_2016,2016,11,84.3,41.6,24.7,31.9,98.2,102.3,50.1,1.53,93.97
1242,Atlanta Hawks,Atlanta Hawks_11_2016,2016,11,84.3,45.6,26.2,32.7,101.7,102.8,50.5,1.27,99.13
1243,New Orleans Pelicans,New Orleans Pelicans_11_2016,2016,11,84.4,45.2,25.1,34.6,104.1,104.6,48.0,1.72,97.72
1244,Denver Nuggets,Denver Nuggets_11_2016,2016,11,88.6,43.7,25.5,36.1,106.2,108.9,53.7,1.42,98.73
1245,Phoenix Suns,Phoenix Suns_11_2016,2016,11,89.5,44.3,23.2,34.5,104.5,108.1,50.4,1.14,101.85
1246,Washington Wizards,Washington Wizards_11_2016,2016,11,87.5,44.9,22.0,35.5,105.1,107.2,50.6,1.43,96.53
1247,Sacramento Kings,Sacramento Kings_11_2016,2016,11,84.4,45.0,23.5,35.3,106.1,109.2,50.3,1.49,95.34
1248,Miami Heat,Miami Heat_11_2016,2016,11,85.6,42.4,25.9,32.7,101.8,103.8,49.0,1.53,93.72
1249,Minnesota Timberwolves,Minnesota Timberwolves_11_2016,2016,11,83.7,44.6,23.7,35.4,106.8,107.0,50.3,1.43,97.09
1250,Brooklyn Nets,Brooklyn Nets_11_2016,2016,11,85.4,44.6,34.4,34.5,103.3,112.2,47.9,1.24,101.56
1251,Philadelphia 76ers,Philadelphia 76ers_11_2016,2016,11,84.9,44.0,30.2,37.3,100.4,109.6,49.9,1.3,96.58
1252,Dallas Mavericks,Dallas Mavericks_11_2016,2016,11,81.1,40.9,27.8,30.8,95.9,106.2,46.8,1.36,91.6
1253,Houston Rockets,Houston Rockets_12_2016,2016,12,88.7,47.5,42.9,38.3,118.0,105.7,51.2,1.74,100.51
1254,San Antonio Spurs,San Antonio Spurs_12_2016,2016,12,83.9,49.2,21.8,42.3,112.9,101.8,52.4,1.69,96.11
1255,Golden State Warriors,Golden State Warriors_12_2016,2016,12,87.9,49.2,30.5,37.7,113.9,101.8,51.9,2.02,100.63
1256,Cleveland Cavaliers,Cleveland Cavaliers_12_2016,2016,12,83.5,47.1,31.3,40.8,114.7,107.4,51.0,1.6,95.75
1257,Toronto Raptors,Toronto Raptors_12_2016,2016,12,87.0,47.0,26.4,40.1,117.3,105.1,48.3,1.76,95.86
1258,Utah Jazz,Utah Jazz_12_2016,2016,12,74.9,47.6,27.3,39.9,108.8,105.0,50.6,1.31,91.27
1259,Washington Wizards,Washington Wizards_12_2016,2016,12,83.3,49.5,22.7,37.2,111.3,108.9,49.3,1.68,97.87
1260,Memphis Grizzlies,Memphis Grizzlies_12_2016,2016,12,85.8,42.4,25.6,35.6,105.9,102.4,50.6,1.76,92.71
1261,Oklahoma City Thunder,Oklahoma City Thunder_12_2016,2016,12,82.4,45.8,25.2,30.0,108.4,107.3,52.0,1.4,95.96
1262,Boston Celtics,Boston Celtics_12_2016,2016,12,85.9,45.2,32.1,34.9,111.1,107.8,47.9,2.03,96.0
1263,Charlotte Hornets,Charlotte Hornets_12_2016,2016,12,86.4,44.5,25.1,34.7,108.4,105.5,52.9,1.92,96.25
1264,Atlanta Hawks,Atlanta Hawks_12_2016,2016,12,85.8,44.8,26.1,31.5,105.2,112.2,48.7,1.74,96.28
1265,Milwaukee Bucks,Milwaukee Bucks_12_2016,2016,12,82.4,49.1,23.6,38.7,111.8,107.2,49.5,1.99,95.53
1266,Orlando Magic,Orlando Magic_12_2016,2016,12,86.6,46.9,27.4,35.8,109.6,111.9,47.7,1.98,95.72
1267,Los Angeles Clippers,Los Angeles Clippers_12_2016,2016,12,85.5,46.8,28.9,38.1,110.6,111.0,50.3,1.66,97.0
1268,Denver Nuggets,Denver Nuggets_12_2016,2016,12,85.3,47.2,28.5,36.0,111.9,113.8,54.2,1.56,97.6
1269,Indiana Pacers,Indiana Pacers_12_2016,2016,12,82.8,44.8,23.2,36.2,106.2,106.3,47.1,1.65,98.53
1270,New York Knicks,New York Knicks_12_2016,2016,12,90.6,43.7,25.3,35.6,106.9,109.7,51.6,1.46,99.39
1271,Sacramento Kings,Sacramento Kings_12_2016,2016,12,82.8,43.8,26.3,35.3,105.6,109.6,48.4,1.59,94.47
1272,New Orleans Pelicans,New Orleans Pelicans_12_2016,2016,12,88.3,43.3,26.7,37.0,103.3,107.6,48.8,1.84,97.69
1273,Dallas Mavericks,Dallas Mavericks_12_2016,2016,12,81.8,44.8,30.8,37.0,108.5,110.5,46.5,1.85,91.38
1274,Minnesota Timberwolves,Minnesota Timberwolves_12_2016,2016,12,85.7,46.4,23.9,35.8,110.5,112.5,51.8,1.66,94.16
1275,Chicago Bulls,Chicago Bulls_12_2016,2016,12,84.6,43.1,18.5,27.6,102.6,109.0,52.6,1.46,94.06
1276,Detroit Pistons,Detroit Pistons_12_2016,2016,12,84.2,44.5,25.7,34.5,102.4,106.0,51.7,1.68,94.83
1277,Philadelphia 76ers,Philadelphia 76ers_12_2016,2016,12,84.1,43.7,30.6,35.0,103.3,107.4,48.6,1.41,97.36
1278,Phoenix Suns,Phoenix Suns_12_2016,2016,12,87.9,44.7,25.9,36.0,104.9,112.7,49.5,1.11,99.88
1279,Portland Trail Blazers,Portland Trail Blazers_12_2016,2016,12,82.9,45.1,26.7,35.9,107.0,112.6,47.6,1.51,96.63
1280,Miami Heat,Miami Heat_12_2016,2016,12,86.7,45.5,24.5,34.9,104.3,109.6,50.4,1.64,95.11
1281,Brooklyn Nets,Brooklyn Nets_12_2016,2016,12,84.0,44.1,31.0,34.4,103.1,110.9,47.4,1.2,102.93
1282,Los Angeles Lakers,Los Angeles Lakers_12_2016,2016,12,85.3,43.4,25.4,34.5,103.7,113.8,49.2,1.16,97.13
1283,Golden State Warriors,Golden State Warriors_1_2017,2017,1,87.4,50.9,30.6,39.9,116.8,103.3,52.6,2.0,102.13
1284,Washington Wizards,Washington Wizards_1_2017,2017,1,87.3,49.1,25.3,39.4,112.2,105.5,50.9,1.79,97.41
1285,Atlanta Hawks,Atlanta Hawks_1_2017,2017,1,86.9,45.4,26.1,39.4,108.5,105.1,48.9,1.82,96.13
1286,Boston Celtics,Boston Celtics_1_2017,2017,1,86.4,46.5,35.6,39.8,115.6,111.4,49.6,2.03,96.63
1287,Indiana Pacers,Indiana Pacers_1_2017,2017,1,82.9,50.0,22.2,39.4,112.7,110.7,48.9,1.66,97.49
1288,Los Angeles Clippers,Los Angeles Clippers_1_2017,2017,1,82.8,47.7,26.8,39.4,110.7,109.9,50.4,1.78,96.83
1289,Philadelphia 76ers,Philadelphia 76ers_1_2017,2017,1,83.9,45.1,29.5,34.8,104.7,104.5,50.3,1.51,100.2
1290,San Antonio Spurs,San Antonio Spurs_1_2017,2017,1,85.8,48.6,24.2,40.8,114.5,104.6,50.2,2.18,96.66
1291,Miami Heat,Miami Heat_1_2017,2017,1,83.3,45.8,27.2,37.7,106.1,107.1,47.7,1.67,96.37
1292,Utah Jazz,Utah Jazz_1_2017,2017,1,80.5,45.1,24.7,34.5,107.9,105.0,51.1,1.52,92.03
1293,Houston Rockets,Houston Rockets_1_2017,2017,1,85.5,46.1,39.5,33.2,111.7,109.0,48.8,1.67,100.62
1294,Dallas Mavericks,Dallas Mavericks_1_2017,2017,1,82.6,45.9,30.9,37.7,108.8,105.3,46.1,1.92,93.06
1295,Chicago Bulls,Chicago Bulls_1_2017,2017,1,86.3,43.9,21.1,34.1,107.1,107.2,52.5,1.51,96.36
1296,Minnesota Timberwolves,Minnesota Timberwolves_1_2017,2017,1,83.1,47.4,20.0,35.3,108.1,106.2,51.9,1.67,95.9
1297,Portland Trail Blazers,Portland Trail Blazers_1_2017,2017,1,89.1,45.4,27.3,35.4,107.7,105.8,49.9,1.7,98.42
1298,Denver Nuggets,Denver Nuggets_1_2017,2017,1,88.3,49.0,27.6,38.0,116.8,115.7,53.0,1.94,99.68
1299,Memphis Grizzlies,Memphis Grizzlies_1_2017,2017,1,84.2,44.8,27.7,37.4,109.8,110.2,51.4,1.76,94.23
1300,Toronto Raptors,Toronto Raptors_1_2017,2017,1,86.2,45.2,25.1,34.7,110.1,110.7,49.6,1.36,96.29
1301,Cleveland Cavaliers,Cleveland Cavaliers_1_2017,2017,1,86.3,44.8,33.5,34.8,107.1,108.0,49.2,1.36,98.53
1302,Oklahoma City Thunder,Oklahoma City Thunder_1_2017,2017,1,86.6,44.2,26.8,31.1,105.7,107.8,51.0,1.35,98.9
1303,Detroit Pistons,Detroit Pistons_1_2017,2017,1,90.2,47.0,24.7,33.6,108.7,112.5,51.5,1.69,96.76
1304,New Orleans Pelicans,New Orleans Pelicans_1_2017,2017,1,89.9,44.4,30.5,38.4,105.4,107.2,47.5,1.86,99.01
1305,Phoenix Suns,Phoenix Suns_1_2017,2017,1,84.6,46.3,20.8,34.4,111.1,114.3,51.3,1.27,96.21
1306,Los Angeles Lakers,Los Angeles Lakers_1_2017,2017,1,87.3,44.3,26.7,36.4,106.3,112.4,49.1,1.56,98.0
1307,Milwaukee Bucks,Milwaukee Bucks_1_2017,2017,1,82.7,46.5,21.7,38.2,108.0,113.5,48.9,1.6,95.37
1308,Sacramento Kings,Sacramento Kings_1_2017,2017,1,79.9,47.1,26.1,38.0,109.6,114.2,49.4,1.62,95.01
1309,New York Knicks,New York Knicks_1_2017,2017,1,90.2,45.2,26.4,36.3,109.4,112.0,51.5,1.49,95.86
1310,Charlotte Hornets,Charlotte Hornets_1_2017,2017,1,84.7,43.8,28.1,36.3,108.4,110.3,49.9,1.83,97.13
1311,Orlando Magic,Orlando Magic_1_2017,2017,1,88.6,44.9,27.7,33.2,104.2,112.5,49.0,1.68,98.11
1312,Brooklyn Nets,Brooklyn Nets_1_2017,2017,1,86.3,45.0,31.9,34.7,104.3,114.4,48.0,1.37,101.25
1313,Cleveland Cavaliers,Cleveland Cavaliers_2_2017,2017,2,83.4,51.1,34.8,42.0,119.3,112.4,50.0,1.89,97.13
1314,San Antonio Spurs,San Antonio Spurs_2_2017,2017,2,84.9,46.2,22.4,35.7,108.7,97.8,53.5,1.61,96.05
1315,Golden State Warriors,Golden State Warriors_2_2017,2017,2,88.4,48.8,33.3,38.0,116.1,106.4,48.2,2.31,101.0
1316,Miami Heat,Miami Heat_2_2017,2017,2,86.5,48.1,28.5,39.0,113.4,104.5,53.2,1.44,97.27
1317,Washington Wizards,Washington Wizards_2_2017,2017,2,88.7,46.7,27.0,39.3,110.9,106.3,49.0,1.66,99.72
1318,Boston Celtics,Boston Celtics_2_2017,2017,2,81.7,45.1,35.1,35.9,109.8,108.5,47.6,1.62,97.25
1319,Detroit Pistons,Detroit Pistons_2_2017,2017,2,90.4,45.1,24.2,33.1,106.7,103.8,53.0,1.73,97.15
1320,Houston Rockets,Houston Rockets_2_2017,2017,2,90.2,44.5,44.7,35.1,115.5,106.3,47.5,1.91,102.92
1321,Memphis Grizzlies,Memphis Grizzlies_2_2017,2017,2,82.5,45.0,26.0,35.3,111.6,106.6,51.0,1.63,94.68
1322,Oklahoma City Thunder,Oklahoma City Thunder_2_2017,2017,2,90.9,44.0,25.8,34.5,109.7,110.1,55.7,1.36,98.73
1323,Utah Jazz,Utah Jazz_2_2017,2017,2,82.3,47.4,26.7,38.1,111.8,103.2,54.0,1.5,93.66
1324,Chicago Bulls,Chicago Bulls_2_2017,2017,2,88.5,47.0,22.8,35.5,110.9,113.7,50.6,2.11,96.13
1325,Dallas Mavericks,Dallas Mavericks_2_2017,2017,2,81.8,45.6,27.9,38.1,106.5,104.0,46.3,1.83,93.93
1326,Los Angeles Clippers,Los Angeles Clippers_2_2017,2017,2,85.9,46.2,28.4,36.2,111.1,110.0,48.7,1.8,97.58
1327,Sacramento Kings,Sacramento Kings_2_2017,2017,2,82.3,46.3,25.2,37.9,103.9,105.4,51.2,1.44,96.32
1328,Toronto Raptors,Toronto Raptors_2_2017,2017,2,80.7,47.1,23.5,34.0,109.3,108.3,50.9,1.31,93.45
1329,Denver Nuggets,Denver Nuggets_2_2017,2017,2,89.8,46.6,32.7,38.8,112.3,113.1,53.3,1.73,99.77
1330,Indiana Pacers,Indiana Pacers_2_2017,2017,2,82.9,46.5,22.2,38.9,108.8,110.3,49.7,1.78,95.27
1331,Atlanta Hawks,Atlanta Hawks_2_2017,2017,2,82.5,44.8,25.6,30.1,102.7,105.7,49.9,1.37,98.48
1332,Milwaukee Bucks,Milwaukee Bucks_2_2017,2017,2,78.0,50.7,22.0,38.4,111.7,112.0,46.6,1.73,96.18
1333,Minnesota Timberwolves,Minnesota Timberwolves_2_2017,2017,2,85.8,48.3,20.7,33.5,112.8,114.0,50.0,1.89,96.0
1334,New Orleans Pelicans,New Orleans Pelicans_2_2017,2017,2,80.8,46.2,24.2,31.6,102.1,110.4,46.7,1.3,99.27
1335,Philadelphia 76ers,Philadelphia 76ers_2_2017,2017,2,86.8,43.6,28.6,30.9,102.9,108.9,47.3,1.46,102.29
1336,New York Knicks,New York Knicks_2_2017,2017,2,87.1,46.2,25.0,36.8,107.5,112.6,48.1,1.57,97.5
1337,Orlando Magic,Orlando Magic_2_2017,2017,2,82.2,43.2,21.5,29.8,99.0,108.3,48.7,1.31,98.55
1338,Charlotte Hornets,Charlotte Hornets_2_2017,2017,2,85.3,42.9,33.5,35.0,103.9,107.8,47.7,1.81,97.43
1339,Phoenix Suns,Phoenix Suns_2_2017,2017,2,89.4,45.1,22.8,34.3,108.1,113.2,51.7,1.38,100.92
1340,Portland Trail Blazers,Portland Trail Blazers_2_2017,2017,2,84.9,45.2,26.7,38.3,107.6,113.1,52.1,1.18,96.05
1341,Los Angeles Lakers,Los Angeles Lakers_2_2017,2017,2,89.2,43.8,30.3,33.7,103.0,112.1,48.5,1.34,102.05
1342,Brooklyn Nets,Brooklyn Nets_2_2017,2017,2,85.5,44.0,30.7,33.2,100.0,108.4,48.7,1.22,102.04
1343,Portland Trail Blazers,Portland Trail Blazers_3_2017,2017,3,84.3,48.7,24.9,41.7,113.2,106.6,52.3,1.45,97.02
1344,Milwaukee Bucks,Milwaukee Bucks_3_2017,2017,3,80.9,47.3,25.6,37.5,110.7,108.3,47.8,1.86,92.33
1345,San Antonio Spurs,San Antonio Spurs_3_2017,2017,3,84.4,45.9,26.5,35.9,108.1,102.9,50.1,1.71,94.08
1346,Golden State Warriors,Golden State Warriors_3_2017,2017,3,85.4,47.6,30.3,37.7,110.1,102.1,49.3,1.92,97.03
1347,Boston Celtics,Boston Celtics_3_2017,2017,3,84.3,45.1,32.6,34.0,108.5,105.0,50.6,1.69,98.72
1348,Miami Heat,Miami Heat_3_2017,2017,3,86.6,46.2,29.8,36.5,112.3,106.1,49.7,1.6,95.03
1349,New Orleans Pelicans,New Orleans Pelicans_3_2017,2017,3,87.9,46.3,28.7,35.7,108.9,101.8,50.2,1.92,97.67
1350,Toronto Raptors,Toronto Raptors_3_2017,2017,3,83.3,45.7,22.9,36.1,108.4,104.1,53.5,1.28,94.79
1351,Utah Jazz,Utah Jazz_3_2017,2017,3,81.5,46.0,25.8,37.5,108.0,106.4,52.3,1.51,92.27
1352,Washington Wizards,Washington Wizards_3_2017,2017,3,89.4,47.0,26.6,36.2,113.1,112.0,51.1,1.93,99.02
1353,Houston Rockets,Houston Rockets_3_2017,2017,3,87.3,45.9,38.8,34.9,114.4,109.7,50.9,1.63,101.57
1354,Charlotte Hornets,Charlotte Hornets_3_2017,2017,3,86.3,45.7,29.8,35.8,114.3,111.5,48.7,2.66,93.52
1355,Los Angeles Clippers,Los Angeles Clippers_3_2017,2017,3,80.5,49.4,27.1,36.7,113.8,109.8,50.4,1.69,95.97
1356,Denver Nuggets,Denver Nuggets_3_2017,2017,3,86.5,48.8,30.2,37.3,116.4,112.2,52.1,1.95,98.3
1357,Oklahoma City Thunder,Oklahoma City Thunder_3_2017,2017,3,87.4,46.5,24.7,32.6,110.3,107.5,54.2,1.42,98.52
1358,Dallas Mavericks,Dallas Mavericks_3_2017,2017,3,81.9,43.7,28.6,36.0,104.4,108.6,46.9,1.89,94.13
1359,Minnesota Timberwolves,Minnesota Timberwolves_3_2017,2017,3,84.1,47.3,17.9,35.9,111.4,112.0,49.3,1.77,93.99
1360,Brooklyn Nets,Brooklyn Nets_3_2017,2017,3,83.3,44.8,29.4,35.4,106.6,107.2,49.3,1.36,100.38
1361,Cleveland Cavaliers,Cleveland Cavaliers_3_2017,2017,3,83.1,48.2,32.8,37.2,111.6,114.8,47.7,1.81,95.15
1362,Chicago Bulls,Chicago Bulls_3_2017,2017,3,86.7,44.5,26.7,35.8,104.2,106.5,49.4,1.75,95.54
1363,Memphis Grizzlies,Memphis Grizzlies_3_2017,2017,3,83.7,43.4,28.3,33.5,108.1,110.3,51.4,1.86,91.73
1364,Atlanta Hawks,Atlanta Hawks_3_2017,2017,3,82.0,44.1,25.3,34.1,102.7,105.2,51.2,1.26,98.63
1365,Indiana Pacers,Indiana Pacers_3_2017,2017,3,83.5,44.9,23.8,38.2,106.2,109.1,48.8,1.55,93.84
1366,Detroit Pistons,Detroit Pistons_3_2017,2017,3,91.2,43.3,22.7,28.8,102.9,108.3,52.7,1.91,95.06
1367,Philadelphia 76ers,Philadelphia 76ers_3_2017,2017,3,87.0,45.4,30.1,33.5,103.9,108.7,48.9,1.49,99.63
1368,New York Knicks,New York Knicks_3_2017,2017,3,85.1,44.6,21.6,31.6,105.4,109.4,47.7,1.7,95.75
1369,Orlando Magic,Orlando Magic_3_2017,2017,3,90.8,43.7,27.2,30.1,106.0,111.5,50.1,1.77,97.85
1370,Phoenix Suns,Phoenix Suns_3_2017,2017,3,89.9,45.0,20.8,29.2,103.4,109.0,49.1,1.43,103.84
1371,Sacramento Kings,Sacramento Kings_3_2017,2017,3,82.4,46.5,20.6,40.3,104.0,114.2,46.9,1.44,95.26
1372,Los Angeles Lakers,Los Angeles Lakers_3_2017,2017,3,88.7,46.9,24.5,33.8,106.0,117.3,47.7,1.45,100.15
1373,Los Angeles Clippers,Los Angeles Clippers_4_2017,2017,4,80.4,51.5,26.4,37.1,118.4,101.7,52.7,2.19,95.2
1374,Golden State Warriors,Golden State Warriors_4_2017,2017,4,87.8,50.9,32.0,38.5,117.3,104.5,50.7,2.07,101.0
1375,Indiana Pacers,Indiana Pacers_4_2017,2017,4,87.8,50.1,25.5,40.5,118.9,106.3,53.1,1.95,94.15
1376,Toronto Raptors,Toronto Raptors_4_2017,2017,4,82.7,47.6,24.8,32.2,107.2,104.1,50.0,1.51,94.75
1377,Chicago Bulls,Chicago Bulls_4_2017,2017,4,89.6,45.5,26.9,40.4,107.4,94.1,53.0,1.8,100.29
1378,Denver Nuggets,Denver Nuggets_4_2017,2017,4,88.7,48.5,31.6,33.5,112.2,106.7,51.9,1.92,102.0
1379,Los Angeles Lakers,Los Angeles Lakers_4_2017,2017,4,87.7,46.3,20.9,31.5,105.4,104.3,50.7,1.51,98.43
1380,Boston Celtics,Boston Celtics_4_2017,2017,4,85.2,46.4,37.7,34.1,112.4,109.0,48.3,2.3,98.5
1381,Houston Rockets,Houston Rockets_4_2017,2017,4,89.2,45.4,43.7,32.8,111.0,112.3,47.6,1.74,104.58
1382,Miami Heat,Miami Heat_4_2017,2017,4,86.2,46.8,27.5,41.8,111.1,107.6,50.9,1.65,97.06
1383,Utah Jazz,Utah Jazz_4_2017,2017,4,80.8,49.1,25.3,42.8,113.9,110.4,51.3,1.8,91.17
1384,Atlanta Hawks,Atlanta Hawks_4_2017,2017,4,84.7,46.2,28.4,36.2,106.3,103.6,51.3,1.72,97.62
1385,Brooklyn Nets,Brooklyn Nets_4_2017,2017,4,86.0,44.5,31.4,30.0,102.9,105.0,48.8,1.51,103.29
1386,Oklahoma City Thunder,Oklahoma City Thunder_4_2017,2017,4,89.7,43.0,27.4,32.8,105.8,106.6,54.6,1.4,97.5
1387,Portland Trail Blazers,Portland Trail Blazers_4_2017,2017,4,86.7,43.5,30.7,39.1,110.6,109.1,48.0,1.7,94.21
1388,Sacramento Kings,Sacramento Kings_4_2017,2017,4,82.0,50.4,20.3,44.3,111.9,109.7,50.1,1.73,99.5
1389,Washington Wizards,Washington Wizards_4_2017,2017,4,83.7,48.8,27.0,38.9,110.8,114.5,49.1,1.56,97.58
1390,Cleveland Cavaliers,Cleveland Cavaliers_4_2017,2017,4,87.6,47.3,38.4,36.8,111.6,109.9,51.0,1.6,96.47
1391,San Antonio Spurs,San Antonio Spurs_4_2017,2017,4,84.4,44.8,23.9,40.1,104.3,104.0,50.4,1.63,92.2
1392,Detroit Pistons,Detroit Pistons_4_2017,2017,4,94.2,44.8,27.4,37.2,109.5,108.1,52.5,2.0,96.6
1393,Milwaukee Bucks,Milwaukee Bucks_4_2017,2017,4,78.3,44.3,25.5,35.3,97.5,106.6,47.6,1.4,93.25
1394,New York Knicks,New York Knicks_4_2017,2017,4,87.0,44.3,24.3,30.1,107.6,113.3,51.2,1.63,92.58
1395,Orlando Magic,Orlando Magic_4_2017,2017,4,87.0,44.4,27.5,37.6,105.2,118.0,48.1,1.77,99.75
1396,Phoenix Suns,Phoenix Suns_4_2017,2017,4,93.2,46.0,23.0,30.4,112.9,115.6,52.0,1.51,102.42
1397,Dallas Mavericks,Dallas Mavericks_4_2017,2017,4,83.9,43.4,36.4,32.2,103.6,112.1,45.8,1.82,94.79
1398,Charlotte Hornets,Charlotte Hornets_4_2017,2017,4,81.2,43.5,26.3,30.4,105.3,113.8,47.2,1.68,94.0
1399,Memphis Grizzlies,Memphis Grizzlies_4_2017,2017,4,80.2,45.5,25.7,40.3,104.9,108.7,48.7,1.57,89.94
1400,New Orleans Pelicans,New Orleans Pelicans_4_2017,2017,4,89.2,46.7,25.3,30.9,107.5,116.7,43.2,2.21,100.42
1401,Minnesota Timberwolves,Minnesota Timberwolves_4_2017,2017,4,86.3,47.0,18.4,32.0,112.0,117.4,50.9,1.97,97.06
1402,Philadelphia 76ers,Philadelphia 76ers_4_2017,2017,4,85.5,42.9,32.3,29.9,104.6,114.9,48.5,1.49,98.67
1403,Boston Celtics,Boston Celtics_10_2017,2017,10,83.6,43.8,28.9,35.1,103.9,98.1,51.4,1.45,97.21
1404,Memphis Grizzlies,Memphis Grizzlies_10_2017,2017,10,80.0,42.7,29.7,33.2,104.1,99.3,48.4,1.44,96.43
1405,Orlando Magic,Orlando Magic_10_2017,2017,10,88.3,48.7,28.9,44.1,113.0,103.7,47.5,1.67,103.71
1406,Los Angeles Clippers,Los Angeles Clippers_10_2017,2017,10,87.5,44.2,29.8,38.0,108.2,101.0,51.7,1.42,99.33
1407,Toronto Raptors,Toronto Raptors_10_2017,2017,10,87.7,45.1,32.8,29.9,107.2,96.7,50.3,1.61,101.58
1408,Washington Wizards,Washington Wizards_10_2017,2017,10,88.8,45.2,27.0,36.4,106.7,101.1,48.9,1.66,102.88
1409,Detroit Pistons,Detroit Pistons_10_2017,2017,10,90.8,45.3,28.9,34.6,106.1,104.3,49.0,1.56,98.13
1410,Golden State Warriors,Golden State Warriors_10_2017,2017,10,84.9,52.4,33.4,40.1,117.5,110.9,50.4,1.75,102.94
1411,Houston Rockets,Houston Rockets_10_2017,2017,10,82.4,43.6,44.0,30.7,106.4,105.1,50.3,1.28,98.06
1412,Charlotte Hornets,Charlotte Hornets_10_2017,2017,10,84.6,43.9,26.7,34.2,102.6,101.7,53.3,1.24,100.0
1413,Indiana Pacers,Indiana Pacers_10_2017,2017,10,86.4,47.4,24.7,35.8,108.8,107.4,50.4,1.42,100.64
1414,Milwaukee Bucks,Milwaukee Bucks_10_2017,2017,10,79.7,48.2,26.0,36.8,104.8,106.1,45.7,1.59,98.21
1415,Minnesota Timberwolves,Minnesota Timberwolves_10_2017,2017,10,85.7,46.3,22.9,38.8,109.0,114.6,48.4,1.44,99.03
1416,Oklahoma City Thunder,Oklahoma City Thunder_10_2017,2017,10,86.9,46.4,31.3,34.7,109.4,98.4,51.4,1.48,97.36
1417,Portland Trail Blazers,Portland Trail Blazers_10_2017,2017,10,87.7,42.8,26.1,42.1,108.5,99.7,54.9,1.36,98.86
1418,San Antonio Spurs,San Antonio Spurs_10_2017,2017,10,87.7,42.8,21.1,33.1,101.8,102.7,53.4,1.45,96.36
1419,Utah Jazz,Utah Jazz_10_2017,2017,10,78.7,46.6,27.7,35.6,100.6,97.9,48.5,1.19,95.21
1420,New York Knicks,New York Knicks_10_2017,2017,10,85.7,45.1,25.5,33.3,105.1,104.9,54.2,1.28,97.92
1421,Cleveland Cavaliers,Cleveland Cavaliers_10_2017,2017,10,81.9,46.1,30.1,34.6,105.8,111.6,50.2,1.29,98.86
1422,Denver Nuggets,Denver Nuggets_10_2017,2017,10,87.4,44.8,27.4,37.5,105.1,105.6,50.4,1.51,98.93
1423,Los Angeles Lakers,Los Angeles Lakers_10_2017,2017,10,88.1,45.7,24.3,30.6,98.4,101.4,49.4,1.28,103.6
1424,New Orleans Pelicans,New Orleans Pelicans_10_2017,2017,10,86.0,46.8,30.9,34.7,105.1,105.6,50.6,1.43,103.5
1425,Philadelphia 76ers,Philadelphia 76ers_10_2017,2017,10,86.6,45.4,30.0,38.1,103.1,106.3,51.8,1.34,101.43
1426,Phoenix Suns,Phoenix Suns_10_2017,2017,10,86.9,43.8,25.3,35.0,98.3,108.5,49.4,0.96,107.36
1427,Brooklyn Nets,Brooklyn Nets_10_2017,2017,10,91.9,43.9,32.1,35.8,107.3,111.0,48.6,1.4,106.94
